audio,co2,light,moist,movement,temp,timestamp
20.241602828521,480,589.15486077186,38.823529411765,0,21.6796875,1349433329.6025
20.20624631703,479,589.64338055691,38.823529411765,0,21.6796875,1349433389.909
20.241602828521,478,589.15486077186,38.823529411765,0,21.6796875,1349433450.2024
20.20624631703,484,590.62042012702,38.823529411765,0,21.6796875,1349433510.5097
20.20624631703,478,591.59745969712,38.823529411765,0,21.6796875,1349433570.8182
20.20624631703,479,595.50561797753,38.43137254902,0,21.6796875,1349433631.1171
20.241602828521,473,591.59745969712,38.43137254902,0,21.6796875,1349433691.4086
20.20624631703,477,591.59745969712,38.43137254902,0,21.6796875,1349433751.7174
20.20624631703,480,591.59745969712,38.43137254902,0,21.6796875,1349433812.0176
20.20624631703,479,579.87298485589,38.43137254902,0,21.6796875,1349433872.3143
20.20624631703,480,592.08597948217,38.43137254902,0,21.6796875,1349433932.6265
20.20624631703,478,592.08597948217,38.43137254902,0,21.6796875,1349433992.9222
20.20624631703,476,592.57449926722,38.43137254902,0,21.6796875,1349434053.2302
20.20624631703,473,592.57449926722,38.43137254902,0,21.6796875,1349434113.5341
20.20624631703,473,576.45334636053,38.43137254902,0,21.6796875,1349434173.8353
20.20624631703,471,591.59745969712,38.43137254902,0,21.6796875,1349434234.1483
20.241602828521,476,592.57449926722,38.43137254902,0,21.6796875,1349434294.4345
20.20624631703,472,592.08597948217,38.43137254902,0,21.6796875,1349434354.738
20.20624631703,471,591.59745969712,38.039215686275,0,21.6796875,1349434415.0429
20.241602828521,469,591.59745969712,38.039215686275,0,21.6796875,1349434475.3434
20.241602828521,471,591.10893991207,38.039215686275,0,21.6796875,1349434535.6465
20.241602828521,473,590.62042012702,38.039215686275,0,21.6796875,1349434595.9467
20.20624631703,476,591.10893991207,38.039215686275,0,21.6796875,1349434656.2513
20.241602828521,472,589.64338055691,38.039215686275,0,21.6796875,1349434724.6545
20.241602828521,468,591.10893991207,38.039215686275,0,21.6796875,1349434776.8603
20.241602828521,474,592.08597948217,38.039215686275,0,21.6796875,1349434837.1719
20.241602828521,471,591.59745969712,38.039215686275,0,21.6796875,1349434897.4591
20.20624631703,475,590.62042012702,38.039215686275,0,21.6796875,1349434957.7599
20.241602828521,475,590.62042012702,38.039215686275,0,21.6796875,1349435018.0727
20.20624631703,470,590.62042012702,38.039215686275,0,21.6796875,1349435078.3686
20.20624631703,467,591.10893991207,38.039215686275,0,21.6796875,1349435138.6639
20.241602828521,470,590.62042012702,38.039215686275,0,21.6796875,1349435198.969
20.20624631703,473,591.59745969712,38.039215686275,0,21.6796875,1349435259.2683
20.20624631703,475,591.59745969712,38.039215686275,0,21.6796875,1349435319.582
20.20624631703,473,590.13190034196,38.039215686275,0,21.6796875,1349435379.8843
20.20624631703,478,590.62042012702,38.039215686275,0,21.6796875,1349435440.1733
20.20624631703,476,590.62042012702,38.039215686275,0,21.6796875,1349435500.4791
20.20624631703,474,591.10893991207,38.039215686275,0,21.6796875,1349435560.7867
