audio,co2,light,moist,movement,temp,timestamp
21.868002357101,468,0.48851978505129,39.607843137255,0,22.8515625,1349433351.2693
21.974071891573,473,0.97703957010259,39.21568627451,0,22.8515625,1349433411.5736
21.974071891573,470,0.48851978505129,39.21568627451,0,22.8515625,1349433471.8792
21.620506776665,474,0.97703957010259,39.21568627451,0,22.8515625,1349433532.1726
21.655863288156,468,0.97703957010259,39.21568627451,0,22.8515625,1349433592.4829
21.620506776665,471,0.97703957010259,39.21568627451,0,22.8515625,1349433652.7826
21.514437242192,468,0.48851978505129,39.21568627451,0,22.65625,1349433713.0815
21.514437242192,470,0.97703957010259,38.823529411765,0,22.8515625,1349433773.3768
21.549793753683,470,0.97703957010259,38.43137254902,0,22.8515625,1349433833.6817
21.514437242192,466,0.97703957010259,39.21568627451,0,22.8515625,1349433893.9867
21.40836770772,462,0.97703957010259,39.21568627451,0,22.8515625,1349433954.2867
21.479080730701,463,0.97703957010259,38.823529411765,0,22.8515625,1349434014.591
21.514437242192,465,0.97703957010259,38.823529411765,0,22.8515625,1349434074.8922
21.514437242192,471,0.97703957010259,39.21568627451,0,22.8515625,1349434135.2002
21.549793753683,473,0.48851978505129,38.823529411765,0,22.8515625,1349434195.4921
23.176193282263,468,0.48851978505129,38.039215686275,0,22.8515625,1349434255.8002
21.974071891573,465,0.97703957010259,38.43137254902,0,22.8515625,1349434316.0986
21.44372421921,469,0.97703957010259,38.823529411765,0,22.8515625,1349434376.4036
21.585150265174,468,0.48851978505129,38.823529411765,0,22.8515625,1349434436.7098
21.479080730701,468,0.97703957010259,39.21568627451,0,22.8515625,1349434497.005
21.514437242192,468,0.48851978505129,38.823529411765,0,22.8515625,1349434557.3167
21.479080730701,469,0.97703957010259,38.823529411765,0,22.8515625,1349434621.6991
21.549793753683,469,0.97703957010259,38.823529411765,0,22.8515625,1349434677.9117
21.549793753683,469,0.48851978505129,39.21568627451,0,22.8515625,1349434738.2211
21.514437242192,469,0.97703957010259,38.823529411765,0,22.8515625,1349434798.5241
21.514437242192,469,0.97703957010259,38.823529411765,0,22.8515625,1349434858.8276
21.655863288156,467,0.97703957010259,39.21568627451,0,22.8515625,1349434919.129
21.691219799646,466,0.97703957010259,39.21568627451,0,22.8515625,1349434979.4319
21.514437242192,468,0.48851978505129,38.823529411765,0,22.8515625,1349435039.7533
21.655863288156,467,0.48851978505129,38.823529411765,0,22.8515625,1349435100.0281
21.549793753683,465,0.97703957010259,38.823529411765,0,22.8515625,1349435160.3296
21.549793753683,470,0.97703957010259,38.823529411765,0,22.8515625,1349435220.6289
21.514437242192,461,0.97703957010259,38.823529411765,0,22.65625,1349435280.9379
21.514437242192,460,0.97703957010259,38.823529411765,0,22.8515625,1349435341.2358
21.620506776665,459,0.97703957010259,38.823529411765,0,22.8515625,1349435401.5491
21.585150265174,464,0.97703957010259,38.823529411765,0,22.8515625,1349435461.8407
21.691219799646,466,0.97703957010259,38.823529411765,0,22.8515625,1349435522.1439
21.761932822628,463,0.97703957010259,38.823529411765,0,22.8515625,1349435582.444
21.868002357101,468,0.48851978505129,38.823529411765,0,22.8515625,1349435642.7604
21.549793753683,466,0.97703957010259,38.823529411765,0,22.8515625,1349435703.0505
21.761932822628,469,0.48851978505129,38.43137254902,0,22.8515625,1349435763.3485
21.761932822628,469,0.48851978505129,38.43137254902,0,22.8515625,1349435763.3485
21.514437242192,467,0.97703957010259,38.823529411765,0,22.8515625,1349435823.6529
21.655863288156,466,0.97703957010259,38.039215686275,0,22.8515625,1349435883.9595
21.585150265174,468,0.48851978505129,38.039215686275,0,22.8515625,1349435944.2694
21.549793753683,468,0.48851978505129,38.43137254902,0,22.8515625,1349436004.5572
21.549793753683,461,0.48851978505129,39.21568627451,0,22.8515625,1349436064.8619
21.655863288156,462,0.97703957010259,38.43137254902,0,22.8515625,1349436125.1872
21.691219799646,461,0.48851978505129,38.823529411765,0,22.8515625,1349436185.4669
21.726576311137,466,0.97703957010259,38.823529411765,0,22.8515625,1349436245.7664
21.761932822628,465,0.48851978505129,38.43137254902,0,22.8515625,1349436306.0727
22.009428403064,461,0.48851978505129,38.823529411765,0,22.8515625,1349436366.3724
21.83264584561,460,0.97703957010259,38.039215686275,0,22.8515625,1349436426.6791
21.585150265174,465,0.48851978505129,38.039215686275,0,22.8515625,1349436486.9775
21.655863288156,460,0.97703957010259,38.43137254902,0,22.8515625,1349436547.2776
23.565114908662,467,0.97703957010259,39.21568627451,0,22.8515625,1349436607.5836
21.797289334119,463,0.48851978505129,38.039215686275,0,22.8515625,1349436667.8854
21.620506776665,465,0.97703957010259,38.43137254902,0,22.8515625,1349436728.189
21.761932822628,465,0.48851978505129,38.823529411765,0,22.8515625,1349436788.5118
21.726576311137,464,0.48851978505129,38.039215686275,0,22.8515625,1349436848.7899
21.868002357101,464,0.97703957010259,38.039215686275,0,22.8515625,1349436909.112
22.044784914555,461,0.97703957010259,38.039215686275,0,22.8515625,1349436969.3942
21.938715380082,461,0.97703957010259,38.039215686275,0,22.8515625,1349437029.695
25.686505598114,462,0.48851978505129,38.039215686275,0,22.8515625,1349437090.0131
21.797289334119,461,0.97703957010259,38.039215686275,0,22.8515625,1349437150.2997
21.761932822628,464,0.97703957010259,38.823529411765,0,22.8515625,1349437210.5979
21.691219799646,465,0.97703957010259,38.039215686275,0,22.8515625,1349437270.9015
21.726576311137,464,0.97703957010259,39.21568627451,0,22.8515625,1349437335.2884
21.726576311137,463,0.48851978505129,39.21568627451,0,22.8515625,1349437391.5115
50.082498526812,462,0.97703957010259,39.21568627451,0,22.8515625,1349437451.8031
25.191514437242,459,0.97703957010259,38.039215686275,0,22.8515625,1349437512.1162
20.984089569829,470,0.48851978505129,37.254901960784,0,22.8515625,1349437572.416
20.948733058338,481,0.97703957010259,37.254901960784,0,22.8515625,1349437632.72
20.984089569829,472,0.97703957010259,36.078431372549,0,22.8515625,1349437693.0277
21.160872127283,467,0.97703957010259,36.078431372549,0,22.65625,1349437753.3346
20.913376546847,463,0.97703957010259,35.686274509804,0,22.65625,1349437813.6291
21.761932822628,462,0.48851978505129,35.686274509804,0,22.65625,1349437873.9245
20.878020035357,460,0.97703957010259,35.686274509804,0,22.65625,1349437934.2248
20.948733058338,460,0.48851978505129,35.686274509804,0,22.65625,1349437994.5393
21.01944608132,458,0.97703957010259,35.294117647059,0,22.65625,1349438054.8331
20.984089569829,463,0.48851978505129,35.294117647059,0,22.65625,1349438115.1483
21.01944608132,465,0.97703957010259,35.294117647059,0,22.65625,1349438175.4373
20.948733058338,460,0.97703957010259,34.901960784314,0,22.65625,1349438235.7355
20.878020035357,460,0.97703957010259,34.901960784314,0,22.65625,1349438296.0485
20.913376546847,465,0.97703957010259,35.294117647059,0,22.65625,1349438356.3425
20.913376546847,465,0.48851978505129,34.901960784314,0,22.65625,1349438416.647
20.913376546847,463,0.48851978505129,34.901960784314,0,22.65625,1349438476.9504
20.878020035357,463,0.48851978505129,34.901960784314,0,22.65625,1349438537.2503
20.842663523866,465,0.97703957010259,34.509803921569,0,22.65625,1349438597.5558
20.807307012375,465,0.97703957010259,34.901960784314,0,22.4609375,1349438657.854
20.842663523866,464,0.48851978505129,34.117647058824,0,22.65625,1349438718.1701
20.842663523866,458,0.97703957010259,34.509803921569,0,22.4609375,1349438778.4548
20.807307012375,458,0.48851978505129,33.725490196078,0,22.4609375,1349438838.7556
20.948733058338,460,0.97703957010259,34.117647058824,0,22.4609375,1349438899.0617
20.842663523866,460,0.97703957010259,34.117647058824,0,22.4609375,1349438959.3626
20.842663523866,460,0.48851978505129,34.117647058824,0,22.4609375,1349439019.663
20.807307012375,463,0.48851978505129,33.725490196078,0,22.4609375,1349439079.9972
20.807307012375,460,0.48851978505129,33.725490196078,0,22.4609375,1349439140.2647
20.842663523866,466,0.97703957010259,34.117647058824,0,22.4609375,1349439200.5712
21.090159104302,467,0.97703957010259,34.117647058824,0,22.4609375,1349439260.8676
20.842663523866,468,0.97703957010259,34.117647058824,0,22.4609375,1349439321.1718
20.948733058338,471,0.48851978505129,33.725490196078,0,22.4609375,1349439381.477
21.090159104302,463,0.48851978505129,33.725490196078,0,22.4609375,1349439441.7934
20.878020035357,464,0.97703957010259,34.117647058824,0,22.4609375,1349439502.0862
20.842663523866,467,0.97703957010259,33.725490196078,0,22.4609375,1349439562.392
21.01944608132,466,0.97703957010259,33.725490196078,0,22.4609375,1349439622.6923
20.807307012375,461,0.48851978505129,33.333333333333,0,22.4609375,1349439682.985
20.842663523866,462,0.48851978505129,33.333333333333,0,22.4609375,1349439743.2856
20.878020035357,465,0.48851978505129,33.333333333333,0,22.4609375,1349439803.6015
20.771950500884,465,0.97703957010259,33.725490196078,0,22.4609375,1349439863.8935
20.807307012375,462,0.97703957010259,33.725490196078,0,22.4609375,1349439924.194
20.948733058338,458,0.48851978505129,33.725490196078,0,22.4609375,1349439984.5002
20.948733058338,459,0.48851978505129,33.725490196078,0,22.4609375,1349440044.8085
20.913376546847,462,0.48851978505129,33.333333333333,0,22.4609375,1349440105.1085
20.913376546847,462,1.4655593551539,33.333333333333,0,22.4609375,1349440165.4806
20.984089569829,465,0.97703957010259,33.725490196078,0,22.4609375,1349440225.7081
21.01944608132,463,0.48851978505129,33.725490196078,0,22.4609375,1349440286.0043
20.984089569829,459,0.48851978505129,33.725490196078,0,22.4609375,1349440346.3153
20.913376546847,458,0.48851978505129,33.725490196078,0,22.4609375,1349440406.6104
21.655863288156,465,0.97703957010259,33.725490196078,0,22.4609375,1349440466.9391
20.948733058338,461,0.97703957010259,33.725490196078,0,22.4609375,1349440527.2157
20.984089569829,465,0.48851978505129,33.725490196078,0,22.265625,1349440587.5213
20.736593989393,462,0.48851978505129,33.725490196078,0,22.4609375,1349440647.8211
20.736593989393,461,0.97703957010259,33.725490196078,0,22.4609375,1349440708.1325
20.807307012375,463,0.97703957010259,33.725490196078,0,22.265625,1349440768.4206
20.701237477902,460,0.48851978505129,33.725490196078,0,22.4609375,1349440828.7209
20.665880966411,461,0.97703957010259,33.725490196078,0,22.265625,1349440889.1553
20.701237477902,463,0.48851978505129,33.725490196078,0,22.265625,1349440949.3364
20.701237477902,459,0.48851978505129,33.725490196078,0,22.265625,1349441009.6356
20.701237477902,460,0.97703957010259,34.117647058824,0,22.265625,1349441069.9374
20.701237477902,464,0.48851978505129,34.117647058824,0,22.265625,1349441130.2401
20.913376546847,462,1.4655593551539,33.725490196078,0,22.265625,1349441190.5361
20.701237477902,458,0.48851978505129,33.725490196078,0,22.265625,1349441250.8497
21.160872127283,463,0.48851978505129,33.725490196078,0,22.265625,1349441311.1558
20.701237477902,463,0.97703957010259,34.117647058824,0,22.265625,1349441371.4531
20.665880966411,464,0.48851978505129,34.117647058824,0,22.265625,1349441431.7587
20.736593989393,461,0.97703957010259,34.117647058824,0,22.265625,1349441492.0714
